id	scatter_idx	chrom	start	end	scatter_length
scaffold_group065	scat_0001	VYXG01001068.1_RagTag	1	1979	49927
scaffold_group065	scat_0001	VYXG01001070.1_RagTag	1	427	49927
scaffold_group065	scat_0001	VYXG01001073.1_RagTag	1	1175	49927
scaffold_group065	scat_0001	VYXG01001074.1_RagTag	1	1769	49927
scaffold_group065	scat_0001	VYXG01001075.1_RagTag	1	771	49927
scaffold_group065	scat_0001	VYXG01001076.1_RagTag	1	398	49927
scaffold_group065	scat_0001	VYXG01001079.1_RagTag	1	4911	49927
scaffold_group065	scat_0001	VYXG01001080.1_RagTag	1	5683	49927
scaffold_group065	scat_0001	VYXG01001081.1_RagTag	1	989	49927
scaffold_group065	scat_0001	VYXG01001082.1_RagTag	1	816	49927
scaffold_group065	scat_0001	VYXG01001083.1_RagTag	1	1015	49927
scaffold_group065	scat_0001	VYXG01001084.1_RagTag	1	2263	49927
scaffold_group065	scat_0001	VYXG01001085.1_RagTag	1	672	49927
scaffold_group065	scat_0001	VYXG01001086.1_RagTag	1	993	49927
scaffold_group065	scat_0001	VYXG01001087.1_RagTag	1	831	49927
scaffold_group065	scat_0001	VYXG01001088.1_RagTag	1	1594	49927
scaffold_group065	scat_0001	VYXG01001089.1_RagTag	1	723	49927
scaffold_group065	scat_0001	VYXG01001090.1_RagTag	1	1034	49927
scaffold_group065	scat_0001	VYXG01001091.1_RagTag	1	8546	49927
scaffold_group065	scat_0001	VYXG01001094.1_RagTag	1	1102	49927
scaffold_group065	scat_0001	VYXG01001095.1_RagTag	1	868	49927
scaffold_group065	scat_0001	VYXG01001097.1_RagTag	1	1535	49927
scaffold_group065	scat_0001	VYXG01001098.1_RagTag	1	1058	49927
scaffold_group065	scat_0001	VYXG01001099.1_RagTag	1	1394	49927
scaffold_group065	scat_0001	VYXG01001100.1_RagTag	1	1103	49927
scaffold_group065	scat_0001	VYXG01001101.1_RagTag	1	1090	49927
scaffold_group066	scat_0001	VYXG01001102.1_RagTag	1	51569	75130
scaffold_group066	scat_0001	VYXG01001103.1_RagTag	1	1011	75130
scaffold_group066	scat_0001	VYXG01001104.1_RagTag	1	2508	75130
scaffold_group066	scat_0001	VYXG01001105.1_RagTag	1	811	75130
scaffold_group066	scat_0001	VYXG01001108.1_RagTag	1	514	75130
scaffold_group066	scat_0001	VYXG01001109.1_RagTag	1	785	75130
scaffold_group066	scat_0001	VYXG01001110.1_RagTag	1	1298	75130
scaffold_group066	scat_0001	VYXG01001111.1_RagTag	1	1412	75130
scaffold_group066	scat_0001	VYXG01001112.1_RagTag	1	1698	75130
scaffold_group066	scat_0001	VYXG01001113.1_RagTag	1	413	75130
scaffold_group066	scat_0001	VYXG01001114.1_RagTag	1	836	75130
scaffold_group066	scat_0001	VYXG01001115.1_RagTag	1	921	75130
scaffold_group066	scat_0001	VYXG01001116.1_RagTag	1	493	75130
scaffold_group066	scat_0001	VYXG01001117.1_RagTag	1	816	75130
scaffold_group066	scat_0001	VYXG01001118.1_RagTag	1	483	75130
scaffold_group066	scat_0001	VYXG01001119.1_RagTag	1	447	75130
scaffold_group066	scat_0001	VYXG01001121.1_RagTag	1	965	75130
scaffold_group066	scat_0001	VYXG01001122.1_RagTag	1	771	75130
scaffold_group066	scat_0001	VYXG01001123.1_RagTag	1	414	75130
scaffold_group066	scat_0001	VYXG01001125.1_RagTag	1	1096	75130
scaffold_group066	scat_0001	VYXG01001126.1_RagTag	1	465	75130
scaffold_group066	scat_0001	VYXG01001127.1_RagTag	1	564	75130
scaffold_group066	scat_0001	VYXG01001128.1_RagTag	1	428	75130
scaffold_group066	scat_0001	VYXG01001129.1_RagTag	1	809	75130
scaffold_group066	scat_0001	VYXG01001130.1_RagTag	1	392	75130
scaffold_group066	scat_0001	VYXG01001131.1_RagTag	1	743	75130
scaffold_group066	scat_0001	VYXG01001132.1_RagTag	1	1004	75130
scaffold_group066	scat_0001	VYXG01001133.1_RagTag	1	468	75130
scaffold_group066	scat_0001	VYXG01001135.1_RagTag	1	465	75130
scaffold_group066	scat_0001	VYXG01001136.1_RagTag	1	531	75130
scaffold_group067	scat_0001	VYXG01001137.1_RagTag	1	2082	432815
scaffold_group067	scat_0001	VYXG01001138.1_RagTag	1	2134	432815
scaffold_group067	scat_0001	VYXG01001141.1_RagTag	1	685	432815
scaffold_group067	scat_0001	VYXG01001142.1_RagTag	1	1182	432815
scaffold_group067	scat_0001	VYXG01001143.1_RagTag	1	688	432815
scaffold_group067	scat_0001	VYXG01001145.1_RagTag	1	1893	432815
scaffold_group067	scat_0001	VYXG01001147.1_RagTag	1	1302	432815
scaffold_group067	scat_0001	VYXG01001148.1_RagTag	1	618	432815
scaffold_group067	scat_0001	VYXG01001149.1_RagTag	1	553	432815
scaffold_group067	scat_0001	VYXG01001150.1_RagTag	1	346	432815
scaffold_group067	scat_0001	VYXG01001151.1_RagTag	1	698	432815
scaffold_group067	scat_0001	VYXG01001152.1_RagTag	1	587	432815
scaffold_group067	scat_0001	VYXG01001153.1_RagTag	1	580	432815
scaffold_group067	scat_0001	VYXG01001155.1_RagTag	1	826	432815
scaffold_group067	scat_0001	VYXG01001158.1_RagTag	1	109756	432815
scaffold_group067	scat_0001	VYXG01001159.1_RagTag	1	905	432815
scaffold_group067	scat_0001	VYXG01001163.1_RagTag	1	2032	432815
scaffold_group067	scat_0001	VYXG01001165.1_RagTag	1	3634	432815
scaffold_group067	scat_0001	VYXG01001167.1_RagTag	1	715	432815
scaffold_group067	scat_0001	VYXG01001172.1_RagTag	1	1332	432815
scaffold_group067	scat_0001	VYXG01001176.1_RagTag	1	24168	432815
scaffold_group067	scat_0001	VYXG01001178.1_RagTag	1	168607	432815
scaffold_group067	scat_0001	VYXG01001180.1_RagTag	1	791	432815
scaffold_group067	scat_0001	VYXG01001181.1_RagTag	1	6523	432815
scaffold_group067	scat_0001	VYXG01001183.1_RagTag	1	2879	432815
scaffold_group067	scat_0001	VYXG01001188.1_RagTag	1	2147	432815
scaffold_group067	scat_0001	VYXG01001190.1_RagTag	1	12942	432815
scaffold_group067	scat_0001	VYXG01001191.1_RagTag	1	3710	432815
scaffold_group067	scat_0001	VYXG01001196.1_RagTag	1	77444	432815
scaffold_group067	scat_0001	VYXG01001197.1_RagTag	1	1056	432815
scaffold_group068	scat_0001	VYXG01001201.1_RagTag	1	35925	336899
scaffold_group068	scat_0001	VYXG01001202.1_RagTag	1	6884	336899
scaffold_group068	scat_0001	VYXG01001203.1_RagTag	1	35221	336899
scaffold_group068	scat_0001	VYXG01001204.1_RagTag	1	2448	336899
scaffold_group068	scat_0001	VYXG01001205.1_RagTag	1	18735	336899
scaffold_group068	scat_0001	VYXG01001206.1_RagTag	1	738	336899
scaffold_group068	scat_0001	VYXG01001207.1_RagTag	1	717	336899
scaffold_group068	scat_0001	VYXG01001209.1_RagTag	1	3112	336899
scaffold_group068	scat_0001	VYXG01001210.1_RagTag	1	968	336899
scaffold_group068	scat_0001	VYXG01001211.1_RagTag	1	820	336899
scaffold_group068	scat_0001	VYXG01001212.1_RagTag	1	437	336899
scaffold_group068	scat_0001	VYXG01001213.1_RagTag	1	17326	336899
scaffold_group068	scat_0001	VYXG01001214.1_RagTag	1	1229	336899
scaffold_group068	scat_0001	VYXG01001215.1_RagTag	1	4018	336899
scaffold_group068	scat_0001	VYXG01001218.1_RagTag	1	766	336899
scaffold_group068	scat_0001	VYXG01001219.1_RagTag	1	705	336899
scaffold_group068	scat_0001	VYXG01001221.1_RagTag	1	2113	336899
scaffold_group068	scat_0001	VYXG01001223.1_RagTag	1	40850	336899
scaffold_group068	scat_0001	VYXG01001225.1_RagTag	1	408	336899
scaffold_group068	scat_0001	VYXG01001226.1_RagTag	1	3040	336899
scaffold_group068	scat_0001	VYXG01001227.1_RagTag	1	4567	336899
scaffold_group068	scat_0001	VYXG01001229.1_RagTag	1	139607	336899
scaffold_group068	scat_0001	VYXG01001230.1_RagTag	1	5595	336899
scaffold_group068	scat_0001	VYXG01001231.1_RagTag	1	1352	336899
scaffold_group068	scat_0001	VYXG01001232.1_RagTag	1	1156	336899
scaffold_group068	scat_0001	VYXG01001234.1_RagTag	1	3700	336899
scaffold_group068	scat_0001	VYXG01001236.1_RagTag	1	1103	336899
scaffold_group068	scat_0001	VYXG01001237.1_RagTag	1	447	336899
scaffold_group068	scat_0001	VYXG01001241.1_RagTag	1	1217	336899
scaffold_group068	scat_0001	VYXG01001242.1_RagTag	1	1695	336899
scaffold_group069	scat_0001	VYXG01001243.1_RagTag	1	586	278048
scaffold_group069	scat_0001	VYXG01001244.1_RagTag	1	589	278048
scaffold_group069	scat_0001	VYXG01001246.1_RagTag	1	579	278048
scaffold_group069	scat_0001	VYXG01001247.1_RagTag	1	541	278048
scaffold_group069	scat_0001	VYXG01001248.1_RagTag	1	1024	278048
scaffold_group069	scat_0001	VYXG01001249.1_RagTag	1	2679	278048
scaffold_group069	scat_0001	VYXG01001250.1_RagTag	1	663	278048
scaffold_group069	scat_0001	VYXG01001251.1_RagTag	1	796	278048
scaffold_group069	scat_0001	VYXG01001252.1_RagTag	1	2228	278048
scaffold_group069	scat_0001	VYXG01001257.1_RagTag	1	3897	278048
scaffold_group069	scat_0001	VYXG01001263.1_RagTag	1	4301	278048
scaffold_group069	scat_0001	VYXG01001264.1_RagTag	1	1181	278048
scaffold_group069	scat_0001	VYXG01001265.1_RagTag	1	858	278048
scaffold_group069	scat_0001	VYXG01001266.1_RagTag	1	784	278048
scaffold_group069	scat_0001	VYXG01001268.1_RagTag	1	8610	278048
scaffold_group069	scat_0001	VYXG01001269.1_RagTag	1	222073	278048
scaffold_group069	scat_0001	VYXG01001271.1_RagTag	1	1916	278048
scaffold_group069	scat_0001	VYXG01001273.1_RagTag	1	479	278048
scaffold_group069	scat_0001	VYXG01001275.1_RagTag	1	3695	278048
scaffold_group069	scat_0001	VYXG01001277.1_RagTag	1	1409	278048
scaffold_group069	scat_0001	VYXG01001278.1_RagTag	1	393	278048
scaffold_group069	scat_0001	VYXG01001279.1_RagTag	1	440	278048
scaffold_group069	scat_0001	VYXG01001280.1_RagTag	1	867	278048
scaffold_group069	scat_0001	VYXG01001281.1_RagTag	1	4273	278048
scaffold_group069	scat_0001	VYXG01001282.1_RagTag	1	442	278048
scaffold_group069	scat_0001	VYXG01001284.1_RagTag	1	5037	278048
scaffold_group069	scat_0001	VYXG01001286.1_RagTag	1	1963	278048
scaffold_group069	scat_0001	VYXG01001287.1_RagTag	1	4247	278048
scaffold_group069	scat_0001	VYXG01001288.1_RagTag	1	729	278048
scaffold_group069	scat_0001	VYXG01001289.1_RagTag	1	769	278048
scaffold_group070	scat_0001	VYXG01001290.1_RagTag	1	858	297082
scaffold_group070	scat_0001	VYXG01001292.1_RagTag	1	463	297082
scaffold_group070	scat_0001	VYXG01001293.1_RagTag	1	27580	297082
scaffold_group070	scat_0001	VYXG01001294.1_RagTag	1	1015	297082
scaffold_group070	scat_0001	VYXG01001300.1_RagTag	1	188496	297082
scaffold_group070	scat_0001	VYXG01001301.1_RagTag	1	3251	297082
scaffold_group070	scat_0001	VYXG01001302.1_RagTag	1	1737	297082
scaffold_group070	scat_0001	VYXG01001303.1_RagTag	1	1341	297082
scaffold_group070	scat_0001	VYXG01001304.1_RagTag	1	944	297082
scaffold_group070	scat_0001	VYXG01001305.1_RagTag	1	461	297082
scaffold_group070	scat_0001	VYXG01001306.1_RagTag	1	425	297082
scaffold_group070	scat_0001	VYXG01001307.1_RagTag	1	1289	297082
scaffold_group070	scat_0001	VYXG01001308.1_RagTag	1	946	297082
scaffold_group070	scat_0001	VYXG01001309.1_RagTag	1	1589	297082
scaffold_group070	scat_0001	VYXG01001312.1_RagTag	1	1477	297082
scaffold_group070	scat_0001	VYXG01001315.1_RagTag	1	455	297082
scaffold_group070	scat_0001	VYXG01001316.1_RagTag	1	368	297082
scaffold_group070	scat_0001	VYXG01001317.1_RagTag	1	3594	297082
scaffold_group070	scat_0001	VYXG01001318.1_RagTag	1	42557	297082
scaffold_group070	scat_0001	VYXG01001322.1_RagTag	1	504	297082
scaffold_group070	scat_0001	VYXG01001326.1_RagTag	1	531	297082
scaffold_group070	scat_0001	VYXG01001328.1_RagTag	1	713	297082
scaffold_group070	scat_0001	VYXG01001332.1_RagTag	1	376	297082
scaffold_group070	scat_0001	VYXG01001333.1_RagTag	1	428	297082
scaffold_group070	scat_0001	VYXG01001334.1_RagTag	1	345	297082
scaffold_group070	scat_0001	VYXG01001337.1_RagTag	1	848	297082
scaffold_group070	scat_0001	VYXG01001338.1_RagTag	1	508	297082
scaffold_group070	scat_0001	VYXG01001339.1_RagTag	1	10777	297082
scaffold_group070	scat_0001	VYXG01001340.1_RagTag	1	1593	297082
scaffold_group070	scat_0001	VYXG01001341.1_RagTag	1	1613	297082
scaffold_group071	scat_0001	VYXG01001343.1_RagTag	1	498	406282
scaffold_group071	scat_0001	VYXG01001344.1_RagTag	1	699	406282
scaffold_group071	scat_0001	VYXG01001345.1_RagTag	1	1150	406282
scaffold_group071	scat_0001	VYXG01001346.1_RagTag	1	2724	406282
scaffold_group071	scat_0001	VYXG01001347.1_RagTag	1	588	406282
scaffold_group071	scat_0001	VYXG01001348.1_RagTag	1	2852	406282
scaffold_group071	scat_0001	VYXG01001350.1_RagTag	1	4535	406282
scaffold_group071	scat_0001	VYXG01001354.1_RagTag	1	6625	406282
scaffold_group071	scat_0001	VYXG01001357.1_RagTag	1	57572	406282
scaffold_group071	scat_0001	VYXG01001358.1_RagTag	1	4977	406282
scaffold_group071	scat_0001	VYXG01001359.1_RagTag	1	492	406282
scaffold_group071	scat_0001	VYXG01001361.1_RagTag	1	1533	406282
scaffold_group071	scat_0001	VYXG01001363.1_RagTag	1	708	406282
scaffold_group071	scat_0001	VYXG01001364.1_RagTag	1	175430	406282
scaffold_group071	scat_0001	VYXG01001369.1_RagTag	1	46739	406282
scaffold_group071	scat_0001	VYXG01001370.1_RagTag	1	1330	406282
scaffold_group071	scat_0001	VYXG01001371.1_RagTag	1	1155	406282
scaffold_group071	scat_0001	VYXG01001372.1_RagTag	1	894	406282
scaffold_group071	scat_0001	VYXG01001373.1_RagTag	1	1478	406282
scaffold_group071	scat_0001	VYXG01001374.1_RagTag	1	82963	406282
scaffold_group071	scat_0001	VYXG01001376.1_RagTag	1	2249	406282
scaffold_group071	scat_0001	VYXG01001378.1_RagTag	1	424	406282
scaffold_group071	scat_0001	VYXG01001381.1_RagTag	1	770	406282
scaffold_group071	scat_0001	VYXG01001382.1_RagTag	1	510	406282
scaffold_group071	scat_0001	VYXG01001384.1_RagTag	1	459	406282
scaffold_group071	scat_0001	VYXG01001385.1_RagTag	1	3350	406282
scaffold_group071	scat_0001	VYXG01001386.1_RagTag	1	767	406282
scaffold_group071	scat_0001	VYXG01001387.1_RagTag	1	671	406282
scaffold_group071	scat_0001	VYXG01001388.1_RagTag	1	1039	406282
scaffold_group071	scat_0001	VYXG01001389.1_RagTag	1	1101	406282
scaffold_group072	scat_0001	VYXG01001390.1_RagTag	1	1071	100940
scaffold_group072	scat_0001	VYXG01001392.1_RagTag	1	823	100940
scaffold_group072	scat_0001	VYXG01001393.1_RagTag	1	437	100940
scaffold_group072	scat_0001	VYXG01001394.1_RagTag	1	32348	100940
scaffold_group072	scat_0001	VYXG01001398.1_RagTag	1	713	100940
scaffold_group072	scat_0001	VYXG01001399.1_RagTag	1	468	100940
scaffold_group072	scat_0001	VYXG01001400.1_RagTag	1	1065	100940
scaffold_group072	scat_0001	VYXG01001401.1_RagTag	1	1005	100940
scaffold_group072	scat_0001	VYXG01001403.1_RagTag	1	867	100940
scaffold_group072	scat_0001	VYXG01001404.1_RagTag	1	716	100940
scaffold_group072	scat_0001	VYXG01001405.1_RagTag	1	508	100940
scaffold_group072	scat_0001	VYXG01001406.1_RagTag	1	416	100940
scaffold_group072	scat_0001	VYXG01001407.1_RagTag	1	631	100940
scaffold_group072	scat_0001	VYXG01001408.1_RagTag	1	809	100940
scaffold_group072	scat_0001	VYXG01001409.1_RagTag	1	417	100940
scaffold_group072	scat_0001	VYXG01001410.1_RagTag	1	1106	100940
scaffold_group072	scat_0001	VYXG01001412.1_RagTag	1	495	100940
scaffold_group072	scat_0001	VYXG01001413.1_RagTag	1	45123	100940
scaffold_group072	scat_0001	VYXG01001414.1_RagTag	1	831	100940
scaffold_group072	scat_0001	VYXG01001415.1_RagTag	1	1661	100940
scaffold_group072	scat_0001	VYXG01001416.1_RagTag	1	1323	100940
scaffold_group072	scat_0001	VYXG01001417.1_RagTag	1	777	100940
scaffold_group072	scat_0001	VYXG01001419.1_RagTag	1	722	100940
scaffold_group072	scat_0001	VYXG01001420.1_RagTag	1	466	100940
scaffold_group072	scat_0001	VYXG01001421.1_RagTag	1	831	100940
scaffold_group072	scat_0001	VYXG01001425.1_RagTag	1	1203	100940
scaffold_group072	scat_0001	VYXG01001426.1_RagTag	1	819	100940
scaffold_group072	scat_0001	VYXG01001427.1_RagTag	1	829	100940
scaffold_group072	scat_0001	VYXG01001429.1_RagTag	1	1293	100940
scaffold_group072	scat_0001	VYXG01001432.1_RagTag	1	1167	100940
scaffold_group073	scat_0001	VYXG01001433.1_RagTag	1	3125	210250
scaffold_group073	scat_0001	VYXG01001434.1_RagTag	1	1430	210250
scaffold_group073	scat_0001	VYXG01001435.1_RagTag	1	4923	210250
scaffold_group073	scat_0001	VYXG01001436.1_RagTag	1	844	210250
scaffold_group073	scat_0001	VYXG01001437.1_RagTag	1	1834	210250
scaffold_group073	scat_0001	VYXG01001438.1_RagTag	1	1694	210250
scaffold_group073	scat_0001	VYXG01001439.1_RagTag	1	437	210250
scaffold_group073	scat_0001	VYXG01001440.1_RagTag	1	491	210250
scaffold_group073	scat_0001	VYXG01001441.1_RagTag	1	1667	210250
scaffold_group073	scat_0001	VYXG01001442.1_RagTag	1	694	210250
scaffold_group073	scat_0001	VYXG01001444.1_RagTag	1	3107	210250
scaffold_group073	scat_0001	VYXG01001445.1_RagTag	1	932	210250
scaffold_group073	scat_0001	VYXG01001446.1_RagTag	1	555	210250
scaffold_group073	scat_0001	VYXG01001447.1_RagTag	1	609	210250
scaffold_group073	scat_0001	VYXG01001448.1_RagTag	1	455	210250
scaffold_group073	scat_0001	VYXG01001449.1_RagTag	1	3795	210250
scaffold_group073	scat_0001	VYXG01001450.1_RagTag	1	2363	210250
scaffold_group073	scat_0001	VYXG01001451.1_RagTag	1	1986	210250
scaffold_group073	scat_0001	VYXG01001452.1_RagTag	1	547	210250
scaffold_group073	scat_0001	VYXG01001453.1_RagTag	1	521	210250
scaffold_group073	scat_0001	VYXG01001454.1_RagTag	1	636	210250
scaffold_group073	scat_0001	VYXG01001455.1_RagTag	1	1415	210250
scaffold_group073	scat_0001	VYXG01001456.1_RagTag	1	913	210250
scaffold_group073	scat_0001	VYXG01001457.1_RagTag	1	6111	210250
scaffold_group073	scat_0001	VYXG01001458.1_RagTag	1	1192	210250
scaffold_group073	scat_0001	VYXG01001459.1_RagTag	1	2396	210250
scaffold_group073	scat_0001	VYXG01001460.1_RagTag	1	500	210250
scaffold_group073	scat_0001	VYXG01001468.1_RagTag	1	1410	210250
scaffold_group073	scat_0001	VYXG01001473.1_RagTag	1	1215	210250
scaffold_group073	scat_0001	VYXG01001474.1_RagTag	1	162453	210250
scaffold_group074	scat_0001	VYXG01001476.1_RagTag	1	2242	156522
scaffold_group074	scat_0001	VYXG01001481.1_RagTag	1	2911	156522
scaffold_group074	scat_0001	VYXG01001484.1_RagTag	1	1124	156522
scaffold_group074	scat_0001	VYXG01001485.1_RagTag	1	2655	156522
scaffold_group074	scat_0001	VYXG01001487.1_RagTag	1	2160	156522
scaffold_group074	scat_0001	VYXG01001489.1_RagTag	1	4978	156522
scaffold_group074	scat_0001	VYXG01001491.1_RagTag	1	7638	156522
scaffold_group074	scat_0001	VYXG01001492.1_RagTag	1	1225	156522
scaffold_group074	scat_0001	VYXG01001493.1_RagTag	1	2266	156522
scaffold_group074	scat_0001	VYXG01001494.1_RagTag	1	484	156522
scaffold_group074	scat_0001	VYXG01001495.1_RagTag	1	4240	156522
scaffold_group074	scat_0001	VYXG01001496.1_RagTag	1	1401	156522
scaffold_group074	scat_0001	VYXG01001498.1_RagTag	1	612	156522
scaffold_group074	scat_0001	VYXG01001501.1_RagTag	1	495	156522
scaffold_group074	scat_0001	VYXG01001503.1_RagTag	1	37775	156522
scaffold_group074	scat_0001	VYXG01001508.1_RagTag	1	13570	156522
scaffold_group074	scat_0001	VYXG01001510.1_RagTag	1	726	156522
scaffold_group074	scat_0001	VYXG01001511.1_RagTag	1	850	156522
scaffold_group074	scat_0001	VYXG01001512.1_RagTag	1	860	156522
scaffold_group074	scat_0001	VYXG01001513.1_RagTag	1	4554	156522
scaffold_group074	scat_0001	VYXG01001514.1_RagTag	1	1083	156522
scaffold_group074	scat_0001	VYXG01001516.1_RagTag	1	43706	156522
scaffold_group074	scat_0001	VYXG01001517.1_RagTag	1	1997	156522
scaffold_group074	scat_0001	VYXG01001518.1_RagTag	1	8389	156522
scaffold_group074	scat_0001	VYXG01001519.1_RagTag	1	3044	156522
scaffold_group074	scat_0001	VYXG01001521.1_RagTag	1	448	156522
scaffold_group074	scat_0001	VYXG01001522.1_RagTag	1	1711	156522
scaffold_group074	scat_0001	VYXG01001523.1_RagTag	1	496	156522
scaffold_group074	scat_0001	VYXG01001524.1_RagTag	1	2398	156522
scaffold_group074	scat_0001	VYXG01001526.1_RagTag	1	484	156522
scaffold_group075	scat_0001	VYXG01001527.1_RagTag	1	130159	741541
scaffold_group075	scat_0001	VYXG01001531.1_RagTag	1	1986	741541
scaffold_group075	scat_0001	VYXG01001532.1_RagTag	1	760	741541
scaffold_group075	scat_0001	VYXG01001533.1_RagTag	1	789	741541
scaffold_group075	scat_0001	VYXG01001534.1_RagTag	1	819	741541
scaffold_group075	scat_0001	VYXG01001535.1_RagTag	1	1787	741541
scaffold_group075	scat_0001	VYXG01001536.1_RagTag	1	478	741541
scaffold_group075	scat_0001	VYXG01001537.1_RagTag	1	5288	741541
scaffold_group075	scat_0001	VYXG01001538.1_RagTag	1	25686	741541
scaffold_group075	scat_0001	VYXG01001542.1_RagTag	1	1355	741541
scaffold_group075	scat_0001	VYXG01001543.1_RagTag	1	1416	741541
scaffold_group075	scat_0001	VYXG01001544.1_RagTag	1	457	741541
scaffold_group075	scat_0001	VYXG01001545.1_RagTag	1	784	741541
scaffold_group075	scat_0001	VYXG01001549.1_RagTag	1	797	741541
scaffold_group075	scat_0001	VYXG01001550.1_RagTag	1	1714	741541
scaffold_group075	scat_0001	VYXG01001551.1_RagTag	1	1564	741541
scaffold_group075	scat_0001	VYXG01001552.1_RagTag	1	11436	741541
scaffold_group075	scat_0001	VYXG01001553.1_RagTag	1	2457	741541
scaffold_group075	scat_0001	VYXG01001555.1_RagTag	1	462	741541
scaffold_group075	scat_0001	VYXG01001556.1_RagTag	1	2484	741541
scaffold_group075	scat_0001	VYXG01001557.1_RagTag	1	715	741541
scaffold_group075	scat_0001	VYXG01001559.1_RagTag	1	901	741541
scaffold_group075	scat_0001	VYXG01001562.1_RagTag	1	298609	741541
scaffold_group075	scat_0001	VYXG01001564.1_RagTag	1	4418	741541
scaffold_group075	scat_0001	VYXG01001565.1_RagTag	1	13197	741541
scaffold_group075	scat_0001	VYXG01001573.1_RagTag	1	7750	741541
scaffold_group075	scat_0001	VYXG01001579.1_RagTag	1	157678	741541
scaffold_group075	scat_0001	VYXG01001581.1_RagTag	1	733	741541
scaffold_group075	scat_0001	VYXG01001582.1_RagTag	1	1368	741541
scaffold_group075	scat_0001	VYXG01001587.1_RagTag	1	63494	741541
scaffold_group076	scat_0001	VYXG01001590.1_RagTag	1	431	278297
scaffold_group076	scat_0001	VYXG01001592.1_RagTag	1	6575	278297
scaffold_group076	scat_0001	VYXG01001594.1_RagTag	1	76008	278297
scaffold_group076	scat_0001	VYXG01001595.1_RagTag	1	3801	278297
scaffold_group076	scat_0001	VYXG01001598.1_RagTag	1	1746	278297
scaffold_group076	scat_0001	VYXG01001599.1_RagTag	1	690	278297
scaffold_group076	scat_0001	VYXG01001600.1_RagTag	1	1029	278297
scaffold_group076	scat_0001	VYXG01001603.1_RagTag	1	752	278297
scaffold_group076	scat_0001	VYXG01001604.1_RagTag	1	870	278297
scaffold_group076	scat_0001	VYXG01001606.1_RagTag	1	2441	278297
scaffold_group076	scat_0001	VYXG01001608.1_RagTag	1	1119	278297
scaffold_group076	scat_0001	VYXG01001610.1_RagTag	1	4660	278297
scaffold_group076	scat_0001	VYXG01001611.1_RagTag	1	722	278297
scaffold_group076	scat_0001	VYXG01001613.1_RagTag	1	1159	278297
scaffold_group076	scat_0001	VYXG01001616.1_RagTag	1	115398	278297
scaffold_group076	scat_0001	VYXG01001618.1_RagTag	1	7018	278297
scaffold_group076	scat_0001	VYXG01001619.1_RagTag	1	545	278297
scaffold_group076	scat_0001	VYXG01001620.1_RagTag	1	994	278297
scaffold_group076	scat_0001	VYXG01001621.1_RagTag	1	1870	278297
scaffold_group076	scat_0001	VYXG01001622.1_RagTag	1	1096	278297
scaffold_group076	scat_0001	VYXG01001623.1_RagTag	1	432	278297
scaffold_group076	scat_0001	VYXG01001624.1_RagTag	1	1898	278297
scaffold_group076	scat_0001	VYXG01001626.1_RagTag	1	932	278297
scaffold_group076	scat_0001	VYXG01001627.1_RagTag	1	1668	278297
scaffold_group076	scat_0001	VYXG01001628.1_RagTag	1	404	278297
scaffold_group076	scat_0001	VYXG01001629.1_RagTag	1	37134	278297
scaffold_group076	scat_0001	VYXG01001630.1_RagTag	1	3076	278297
scaffold_group076	scat_0001	VYXG01001631.1_RagTag	1	533	278297
scaffold_group076	scat_0001	VYXG01001632.1_RagTag	1	488	278297
scaffold_group076	scat_0001	VYXG01001633.1_RagTag	1	2808	278297
scaffold_group077	scat_0001	VYXG01001634.1_RagTag	1	555	705282
scaffold_group077	scat_0001	VYXG01001636.1_RagTag	1	794	705282
scaffold_group077	scat_0001	VYXG01001639.1_RagTag	1	603	705282
scaffold_group077	scat_0001	VYXG01001640.1_RagTag	1	465	705282
scaffold_group077	scat_0001	VYXG01001641.1_RagTag	1	3902	705282
scaffold_group077	scat_0001	VYXG01001644.1_RagTag	1	925	705282
scaffold_group077	scat_0001	VYXG01001645.1_RagTag	1	735	705282
scaffold_group077	scat_0001	VYXG01001646.1_RagTag	1	989	705282
scaffold_group077	scat_0001	VYXG01001647.1_RagTag	1	9469	705282
scaffold_group077	scat_0001	VYXG01001651.1_RagTag	1	820	705282
scaffold_group077	scat_0001	VYXG01001653.1_RagTag	1	2013	705282
scaffold_group077	scat_0001	VYXG01001654.1_RagTag	1	828	705282
scaffold_group077	scat_0001	VYXG01001655.1_RagTag	1	5047	705282
scaffold_group077	scat_0001	VYXG01001656.1_RagTag	1	35144	705282
scaffold_group077	scat_0001	VYXG01001664.1_RagTag	1	2491	705282
scaffold_group077	scat_0001	VYXG01001666.1_RagTag	1	806	705282
scaffold_group077	scat_0001	VYXG01001667.1_RagTag	1	1398	705282
scaffold_group077	scat_0001	VYXG01001668.1_RagTag	1	466	705282
scaffold_group077	scat_0001	VYXG01001669.1_RagTag	1	118059	705282
scaffold_group077	scat_0001	VYXG01001671.1_RagTag	1	2685	705282
scaffold_group077	scat_0001	VYXG01001672.1_RagTag	1	1178	705282
scaffold_group077	scat_0001	VYXG01001675.1_RagTag	1	116677	705282
scaffold_group077	scat_0001	VYXG01001676.1_RagTag	1	745	705282
scaffold_group077	scat_0001	VYXG01001677.1_RagTag	1	440	705282
scaffold_group077	scat_0001	VYXG01001679.1_RagTag	1	146004	705282
scaffold_group077	scat_0001	VYXG01001680.1_RagTag	1	184059	705282
