sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
22N13846	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13846	22N13846_Lib-2_1	data/fastqs/LOSH_002/22N13846_S91_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13846_S91_L001_R2_001.fastq.gz	3353447.764	3536327.429
22N13847	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13847	22N13847_Lib-2_1	data/fastqs/LOSH_002/22N13847_S92_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13847_S92_L001_R2_001.fastq.gz	2956232.872	3075827.428
22N13848	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13848	22N13848_Lib-2_1	data/fastqs/LOSH_002/22N13848_S93_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13848_S93_L001_R2_001.fastq.gz	2307887.449	2350347.15
22N13849	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13849	22N13849_Lib-2_1	data/fastqs/LOSH_002/22N13849_S94_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13849_S94_L001_R2_001.fastq.gz	3448444.166	3531966.166
22N13850	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13850	22N13850_Lib-2_1	data/fastqs/LOSH_002/22N13850_S95_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13850_S95_L001_R2_001.fastq.gz	1955798.328	2677104.407
22N13851	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13851	22N13851_Lib-2_1	data/fastqs/LOSH_002/22N13851_S96_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13851_S96_L001_R2_001.fastq.gz	3043885.269	1393540.408
22N13852	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13852	22N13852_Lib-2_1	data/fastqs/LOSH_002/22N13852_S97_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13852_S97_L001_R2_001.fastq.gz	2826850.295	2877077.126
22N13853	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13853	22N13853_Lib-2_1	data/fastqs/LOSH_002/22N13853_S98_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13853_S98_L001_R2_001.fastq.gz	2287074.712	2320351.77
22N13854	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13854	22N13854_Lib-2_1	data/fastqs/LOSH_002/22N13854_S99_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13854_S99_L001_R2_001.fastq.gz	2201547.228	2251211.724
22N13855	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13855	22N13855_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13855_S157_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13855_S157_L004_R2_001.fastq.gz	3731805.33	2754157.87
22N13856	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13856	22N13856_Lib-2_1	data/fastqs/LOSH_002/22N13856_S100_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13856_S100_L001_R2_001.fastq.gz	2722568.918	2789487.204
22N13857	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13857	22N13857_Lib-2_1	data/fastqs/LOSH_002/22N13857_S101_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13857_S101_L001_R2_001.fastq.gz	2792269.371	2896934.233
22N19132	1	Lib-5	22FWCTLT4	ILLUMINA	8	22N19132	22N19132_Lib-5_1	data/fastqs/LOSH_005/L_22N19132_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_22N19132_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	3286894.072	3220382.878
22N19133	1	Lib-5	22FWCTLT4	ILLUMINA	8	22N19133	22N19133_Lib-5_1	data/fastqs/LOSH_005/L_22N19133_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_22N19133_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	3622047.729	3548491.365
23N02915	1	Lib-3	H7FMMDSXC	ILLUMINA	4	23N02915	23N02915_Lib-3_1	data/fastqs/LOSH_003/23N02915_S186_L004_R1_001.fastq.gz	data/fastqs/LOSH_003/23N02915_S186_L004_R2_001.fastq.gz	4992689.976	5010526.262
23N02916	1	Lib-3	H7FMMDSXC	ILLUMINA	4	23N02916	23N02916_Lib-3_1	data/fastqs/LOSH_003/23N02916_S187_L004_R1_001.fastq.gz	data/fastqs/LOSH_003/23N02916_S187_L004_R2_001.fastq.gz	5006660.064	5276445.423
23N02920	1	Lib-3	H7FMMDSXC	ILLUMINA	4	23N02920	23N02920_Lib-3_1	data/fastqs/LOSH_003/23N02920_S188_L004_R1_001.fastq.gz	data/fastqs/LOSH_003/23N02920_S188_L004_R2_001.fastq.gz	5325012.044	5521648.552
23N02922	1	Lib-3	H7FMMDSXC	ILLUMINA	4	23N02922	23N02922_Lib-3_1	data/fastqs/LOSH_003/23N02922_S189_L004_R1_001.fastq.gz	data/fastqs/LOSH_003/23N02922_S189_L004_R2_001.fastq.gz	5088503.781	5285115.978
23N02924	1	Lib-3	H7FMMDSXC	ILLUMINA	4	23N02924	23N02924_Lib-3_1	data/fastqs/LOSH_003/23N02924_S190_L004_R1_001.fastq.gz	data/fastqs/LOSH_003/23N02924_S190_L004_R2_001.fastq.gz	5096314.306	5282731.558
23N15933	1	Lib-5	22FWCTLT4	ILLUMINA	8	23N15933	23N15933_Lib-5_1	data/fastqs/LOSH_005/L_23N15933_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_23N15933_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	4853784.553	4759966.008
24N03111	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N03111	24N03111_Lib-4_1	data/fastqs/LOSH_004/L_24N03111_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N03111_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3856371.293	3750198.747
24N03139	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N03139	24N03139_Lib-4_1	data/fastqs/LOSH_004/L_24N03139_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N03139_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	2004561.023	1893450.991
24N03140	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N03140	24N03140_Lib-4_1	data/fastqs/LOSH_004/L_24N03140_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N03140_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	2628662.739	2499567.878
24N03141	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N03141	24N03141_Lib-4_1	data/fastqs/LOSH_004/L_24N03141_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N03141_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	2818726.552	2749884.119
24N03142	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N03142	24N03142_Lib-5_1	data/fastqs/LOSH_005/L_24N03142_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N03142_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	3407033.748	3306744.736
24N03143	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N03143	24N03143_Lib-5_1	data/fastqs/LOSH_005/L_24N03143_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N03143_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	5662895.188	5570174.99
24N03144	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N03144	24N03144_Lib-4_1	data/fastqs/LOSH_004/L_24N03144_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N03144_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4450830.794	4232391.115
24N03145	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N03145	24N03145_Lib-4_1	data/fastqs/LOSH_004/L_24N03145_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N03145_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	2702263.943	2623665.268
24N03146	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N03146	24N03146_Lib-4_1	data/fastqs/LOSH_004/L_24N03146_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N03146_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	2393606.218	2287087.727
24N03147	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N03147	24N03147_Lib-4_1	data/fastqs/LOSH_004/L_24N03147_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N03147_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	2930135.127	2839451.61
24N03148	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N03148	24N03148_Lib-4_1	data/fastqs/LOSH_004/L_24N03148_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N03148_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	2924152.626	2818835.222
24N03253	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N03253	24N03253_Lib-5_1	data/fastqs/LOSH_005/L_24N03253_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N03253_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	98837.878	93151.101
24N03254	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N03254	24N03254_Lib-5_1	data/fastqs/LOSH_005/L_24N03254_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N03254_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	520293.608	502595.521
24N03255	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N03255	24N03255_Lib-5_1	data/fastqs/LOSH_005/L_24N03255_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N03255_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	1815239.941	1747540.282
24N03256	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N03256	24N03256_Lib-5_1	data/fastqs/LOSH_005/L_24N03256_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N03256_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	676638.178	666723.927
24N03256	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N03256	24N03256_Lib-6_2	data/fastqs/LOSH_006/L_24N03256_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N03256_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	5864418.278	5866428.795
24N03259	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N03259	24N03259_Lib-5_1	data/fastqs/LOSH_005/L_24N03259_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N03259_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	308756.862	292192.171
24N03261	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N03261	24N03261_Lib-5_1	data/fastqs/LOSH_005/L_24N03261_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N03261_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	1818099.289	1759978.113
24N03262	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N03262	24N03262_Lib-5_1	data/fastqs/LOSH_005/L_24N03262_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N03262_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	579722.232	546549.881
24N03262	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N03262	24N03262_Lib-6_2	data/fastqs/LOSH_006/L_24N03262_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N03262_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	5433669.96	5333024.921
24N03263	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N03263	24N03263_Lib-5_1	data/fastqs/LOSH_005/L_24N03263_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N03263_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	506188.976	486271.875
24N03263	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N03263	24N03263_Lib-6_2	data/fastqs/LOSH_006/L_24N03263_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N03263_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	6194226.098	6106641.187
24N03264	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N03264	24N03264_Lib-5_1	data/fastqs/LOSH_005/L_24N03264_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N03264_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	736818.548	718944.639
24N03264	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N03264	24N03264_Lib-6_2	data/fastqs/LOSH_006/L_24N03264_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N03264_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	3316499.079	3283503.491
24N03267	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N03267	24N03267_Lib-5_1	data/fastqs/LOSH_005/L_24N03267_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N03267_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	184138.377	173217.433
24N03268	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N03268	24N03268_Lib-5_1	data/fastqs/LOSH_005/L_24N03268_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N03268_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	340349.808	329109.911
24N03269	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N03269	24N03269_Lib-5_1	data/fastqs/LOSH_005/L_24N03269_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N03269_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	171509.41	167253.136
24N03270	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N03270	24N03270_Lib-5_1	data/fastqs/LOSH_005/L_24N03270_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N03270_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	290206.892	274151.898
24N03272	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N03272	24N03272_Lib-4_1	data/fastqs/LOSH_004/L_24N03272_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N03272_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3557089.256	3446827.125
24N03273	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N03273	24N03273_Lib-5_1	data/fastqs/LOSH_005/L_24N03273_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N03273_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	1801505.704	1756870.448
24N03273	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N03273	24N03273_Lib-6_2	data/fastqs/LOSH_006/L_24N03273_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N03273_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	4192138.985	4110262.356
24N03274	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N03274	24N03274_Lib-5_1	data/fastqs/LOSH_005/L_24N03274_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N03274_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	1034675.431	1045408.709
24N03274	2	Lib-6	22J7G3LT4	ILLUMINA	6	24N03274	24N03274_Lib-6_2	data/fastqs/LOSH_006/L_24N03274_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/L_24N03274_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	3474794.646	3601548.162
24N03274	3	Lib-6	22J7G3LT4	ILLUMINA	6	24N03274	24N03274_Lib-6_3	data/fastqs/LOSH_006/S_24N03274_CKDL250006273-1A_22J7G3LT4_L6_1.fq.gz	data/fastqs/LOSH_006/S_24N03274_CKDL250006273-1A_22J7G3LT4_L6_2.fq.gz	4160951.624	4302902.912
24N03276	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N03276	24N03276_Lib-5_1	data/fastqs/LOSH_005/L_24N03276_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N03276_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	3139321.466	3070667.523
24N03668	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N03668	24N03668_Lib-5_1	data/fastqs/LOSH_005/L_24N03668_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N03668_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	4499679.802	4415972.132
24N03669	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N03669	24N03669_Lib-5_1	data/fastqs/LOSH_005/L_24N03669_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N03669_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	4703367.995	4594048.749
24N03672	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N03672	24N03672_Lib-5_1	data/fastqs/LOSH_005/L_24N03672_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N03672_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	4113920.394	4025816.333
24N06527	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N06527	24N06527_Lib-5_1	data/fastqs/LOSH_005/L_24N06527_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N06527_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	9629084.02	9478707.971
24N06659	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N06659	24N06659_Lib-4_1	data/fastqs/LOSH_004/L_24N06659_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N06659_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4218927.689	4084406.446
24N06700	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N06700	24N06700_Lib-4_1	data/fastqs/LOSH_004/L_24N06700_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N06700_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3796496.571	3702912.063
24N06701	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N06701	24N06701_Lib-4_1	data/fastqs/LOSH_004/L_24N06701_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N06701_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4215996.41	4038753.189
24N06702	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N06702	24N06702_Lib-4_1	data/fastqs/LOSH_004/L_24N06702_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N06702_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3596328.492	3468377.209
24N06706	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N06706	24N06706_Lib-5_1	data/fastqs/LOSH_005/L_24N06706_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N06706_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	3847999.405	3717407.336
24N06707	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N06707	24N06707_Lib-5_1	data/fastqs/LOSH_005/L_24N06707_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N06707_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	4452528.031	4309223.415
24N06708	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N06708	24N06708_Lib-5_1	data/fastqs/LOSH_005/L_24N06708_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N06708_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	4923403.872	4706376.782
24N06709	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N06709	24N06709_Lib-5_1	data/fastqs/LOSH_005/L_24N06709_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N06709_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	4573815.457	4422287.816
24N07328	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07328	24N07328_Lib-4_1	data/fastqs/LOSH_004/L_24N07328_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07328_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	1704786.017	1653534.864
24N07329	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07329	24N07329_Lib-4_1	data/fastqs/LOSH_004/L_24N07329_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07329_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4200901.473	4069834.272
24N07330	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07330	24N07330_Lib-4_1	data/fastqs/LOSH_004/L_24N07330_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07330_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4107052.949	3942388.327
24N07331	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07331	24N07331_Lib-4_1	data/fastqs/LOSH_004/L_24N07331_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07331_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3119130.267	3048709.726
24N07332	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07332	24N07332_Lib-4_1	data/fastqs/LOSH_004/L_24N07332_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07332_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3939391.864	3829630.615
24N07333	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07333	24N07333_Lib-4_1	data/fastqs/LOSH_004/L_24N07333_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07333_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3436798.029	3348796.01
24N07334	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N07334	24N07334_Lib-5_1	data/fastqs/LOSH_005/L_24N07334_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N07334_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	4447611.239	4306714.072
24N07335	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07335	24N07335_Lib-4_1	data/fastqs/LOSH_004/L_24N07335_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07335_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3850228.92	3726038.807
24N07336	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07336	24N07336_Lib-4_1	data/fastqs/LOSH_004/L_24N07336_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07336_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4014358.507	3893030.447
24N07337	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07337	24N07337_Lib-4_1	data/fastqs/LOSH_004/L_24N07337_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07337_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3959961.73	3835627.713
24N07339	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07339	24N07339_Lib-4_1	data/fastqs/LOSH_004/L_24N07339_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07339_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4116908.581	3995170.078
24N07340	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N07340	24N07340_Lib-5_1	data/fastqs/LOSH_005/L_24N07340_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N07340_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	5101721.193	4921184.179
24N07341	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N07341	24N07341_Lib-5_1	data/fastqs/LOSH_005/L_24N07341_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N07341_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	5066900.999	4897028.045
24N07342	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07342	24N07342_Lib-4_1	data/fastqs/LOSH_004/L_24N07342_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07342_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3734484.404	3641088.206
24N07343	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07343	24N07343_Lib-4_1	data/fastqs/LOSH_004/L_24N07343_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07343_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3808275.491	3675975.197
24N07344	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07344	24N07344_Lib-4_1	data/fastqs/LOSH_004/L_24N07344_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07344_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	2549676.671	2486805.145
24N07345	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07345	24N07345_Lib-4_1	data/fastqs/LOSH_004/L_24N07345_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07345_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	3910040.743	3801851.292
24N07346	1	Lib-5	22FWCTLT4	ILLUMINA	8	24N07346	24N07346_Lib-5_1	data/fastqs/LOSH_005/L_24N07346_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_24N07346_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	3131548.698	3106287.29
24N07347	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07347	24N07347_Lib-4_1	data/fastqs/LOSH_004/L_24N07347_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07347_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	4014930.125	3785823.539
24N07348	1	Lib-4	22FWCTLT4	ILLUMINA	7	24N07348	24N07348_Lib-4_1	data/fastqs/LOSH_004/L_24N07348_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_24N07348_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	2656129.268	2609415.037
